"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"258022-244";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-244";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 3.796, de 2004, com exceção dos incisos II e III do § 2º do art. 1º, ressalvado o destaque.";"443105";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/443105";"Substitutivo do Senado ao Projeto de Lei da Câmara nº 111, de 2005 (PL nº 3.796, de 2004, na Casa de origem), que ""Dispõe sobre a Política Nacional de Orientação, Combate e Controle dos Efeitos Danosos da Exposição ao Sol à Saúde e dá outras providências"".";"132";"EMS";"3796";"2004";"EMS 3796/2004 => PL 3796/2004"
"258022-244";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-244";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 3.796, de 2004, com exceção dos incisos II e III do § 2º do art. 1º, ressalvado o destaque.";"2141960";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2141960";"Requer, nos termos do Art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 3.796, de 2004 de autoria da Deputada Laura Carneiro, que dispõe sobre a Política Nacional de Conscientização e Orientação sobre o LES - Lupus Eritematoso Sistêmico, e dá providências correlatas.";"392";"REQ";"6745";"2017";"REQ 6745/2017 => PL 3796/2004"
"258022-244";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-244";"2023-03-08";"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 3.796, de 2004, com exceção dos incisos II e III do § 2º do art. 1º, ressalvado o destaque.";"2350565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350565";"Destaque para Votação em Separado - PL 3796/2004";"846";"DTQ";"1";"";"DTQ 1 => PL 3796/2004"
"258022-247";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-247";"2023-03-08";"Suprimido o texto.";"443105";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/443105";"Substitutivo do Senado ao Projeto de Lei da Câmara nº 111, de 2005 (PL nº 3.796, de 2004, na Casa de origem), que ""Dispõe sobre a Política Nacional de Orientação, Combate e Controle dos Efeitos Danosos da Exposição ao Sol à Saúde e dá outras providências"".";"132";"EMS";"3796";"2004";"EMS 3796/2004 => PL 3796/2004"
"258022-247";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-247";"2023-03-08";"Suprimido o texto.";"2141960";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2141960";"Requer, nos termos do Art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 3.796, de 2004 de autoria da Deputada Laura Carneiro, que dispõe sobre a Política Nacional de Conscientização e Orientação sobre o LES - Lupus Eritematoso Sistêmico, e dá providências correlatas.";"392";"REQ";"6745";"2017";"REQ 6745/2017 => PL 3796/2004"
"258022-247";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-247";"2023-03-08";"Suprimido o texto.";"2350565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350565";"Destaque para Votação em Separado - PL 3796/2004";"846";"DTQ";"1";"";"DTQ 1 => PL 3796/2004"
"258022-249";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-249";"2023-03-08";"Aprovada a Redação Final assinada pelo Relator.";"443105";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/443105";"Substitutivo do Senado ao Projeto de Lei da Câmara nº 111, de 2005 (PL nº 3.796, de 2004, na Casa de origem), que ""Dispõe sobre a Política Nacional de Orientação, Combate e Controle dos Efeitos Danosos da Exposição ao Sol à Saúde e dá outras providências"".";"132";"EMS";"3796";"2004";"EMS 3796/2004 => PL 3796/2004"
"258022-249";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-249";"2023-03-08";"Aprovada a Redação Final assinada pelo Relator.";"2141960";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2141960";"Requer, nos termos do Art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 3.796, de 2004 de autoria da Deputada Laura Carneiro, que dispõe sobre a Política Nacional de Conscientização e Orientação sobre o LES - Lupus Eritematoso Sistêmico, e dá providências correlatas.";"392";"REQ";"6745";"2017";"REQ 6745/2017 => PL 3796/2004"
"258022-249";"https://dadosabertos.camara.leg.br/api/v2/votacoes/258022-249";"2023-03-08";"Aprovada a Redação Final assinada pelo Relator.";"2350565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350565";"Destaque para Votação em Separado - PL 3796/2004";"846";"DTQ";"1";"";"DTQ 1 => PL 3796/2004"
"2350224-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2350224-2";"2023-03-08";"Aprovado, tendo a anuência do Autor, com a  inclusão dos seguintes convidados: Antônio Lício, advogado, e um representante da OCDE, a pedido do Deputado Reginaldo Lopes; e o economista  Dyogo Oliveira, a pedido do Deputado Sidney Leite.";"2350224";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350224";"Requer a participação de convidado em Audiência Pública, para debater sobre a proposta de Emenda à Constituição nº 45-A, de 2019, com o seguinte convidado: André Moreira Mendes - Advogado, Especialista em Direto Tributário - Professor Adjunto de Direito Tributário dos cursos de graduação, mestrado e doutorado em Direito, Universidade Federal de Minas Gerais (UFMG).";"294";"REQ";"17";"2023";"REQ 17/2023 GTSTN"
"2350236-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2350236-2";"2023-03-08";"Aprovado.";"2350236";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350236";"Pedido de Inclusão  de convidado em Audiência no Grupo de Trabalho do Sistema Tributário Nacional, com o seguinte convidado: Alberto Macedo, Doutor em Direito Econômico, Financeiro e Tributário pela USP";"294";"REQ";"18";"2023";"REQ 18/2023 GTSTN"
"2350237-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2350237-2";"2023-03-08";"Aprovado.";"2350237";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350237";"Solicita audiência pública para tratar sobre a Zona Franca de Manaus no âmbito do Grupo de Trabalho para a Proposta de Emenda à Constituição nº 45 de 2019 com os seguintes convidados: José Jorge do Nascimento Junior - Presidente Executivo da Eletros; Thomaz Afonso Queiroz Nogueira - Consultor Tributário; José Goutier Rodrigues - Representante da Empresa Positivo; Farid Mendonça Junior - Assessor Parlamentar na Comissão Senado Federal; Bernard Appy - Secretário Extraordinário para a Reforma Tributária";"294";"REQ";"19";"2023";"REQ 19/2023 GTSTN"
"2350238-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2350238-2";"2023-03-08";"Aprovado.";"2350238";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350238";"Requer a realização de audiência pública, no âmbito do Grupo de Trabalho, a fim de discutir a PEC 45/2019, que altera o Sistema Tributário Nacional e dá outras providências, com a participação da Confederação Nacional da Indústria - CNI.";"294";"REQ";"20";"2023";"REQ 20/2023 GTSTN"
"2350286-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2350286-2";"2023-03-08";"Aprovado.";"2350286";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350286";"Requer a inclusão de especialista no Seminário para debater a reforma tributária na economia Brasileira a realizar-se no estado de Goiás.";"686";"REQ";"21";"2023";"REQ 21/2023 GTSTN"
"2350287-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2350287-2";"2023-03-08";"Aprovado.";"2350287";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350287";"Requer a inclusão de convidado Marcos Aurélio Pereira Valadão, Pós-Doutor em Direito e Membro da Comissão da Reforma Tributária da OAB/DF, para audiência pública a ser realizada sobre o Tema 1: Diagnóstico do Sistema Tributário Atual.";"294";"REQ";"22";"2023";"REQ 22/2023 GTSTN"
"2320213-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-31";"2023-03-09";"Realizar o encaminhamento do PL-976/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"2320326";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320326";"Requer a coautoria do Projeto de Lei nº 976/2022 que Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio";"313";"REQ";"612";"2022";"REQ 612/2022"
"2320213-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-31";"2023-03-09";"Realizar o encaminhamento do PL-976/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"2320453";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320453";"Requer a coautoria do Projeto de Lei nº 976 de 2022, que institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"313";"REQ";"627";"2022";"REQ 627/2022"
"2320213-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-32";"2023-03-09";"Realizar o encaminhamento do PL-976/2022 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"2320326";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320326";"Requer a coautoria do Projeto de Lei nº 976/2022 que Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio";"313";"REQ";"612";"2022";"REQ 612/2022"
"2320213-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-32";"2023-03-09";"Realizar o encaminhamento do PL-976/2022 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"2320453";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320453";"Requer a coautoria do Projeto de Lei nº 976 de 2022, que institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"313";"REQ";"627";"2022";"REQ 627/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2320326";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320326";"Requer a coautoria do Projeto de Lei nº 976/2022 que Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio";"313";"REQ";"612";"2022";"REQ 612/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2320453";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320453";"Requer a coautoria do Projeto de Lei nº 976 de 2022, que institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"313";"REQ";"627";"2022";"REQ 627/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350686";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350686";"Requer regime de urgência para apreciação do PL 976/2022.";"392";"REQ";"522";"2023";"REQ 522/2023"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350824";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350824";"Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"891";"PRLP";"1";"";"PRLP 1 => PL 976/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350833";"Requer o apensamento do Projeto de Lei nº 929, de 2023, ao Projeto de Lei nº 976, de 2022, por tratarem de matérias correlatas";"304";"REQ";"532";"2023";"REQ 532/2023"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350835";"Requer a desapensação do Projeto de Lei nº 976, de 2022, que tramita conjuntamente com o Projeto de Lei nº 3781, de 2021.";"305";"REQ";"533";"2023";"REQ 533/2023"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350837";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350837";"Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"891";"PRLP";"2";"";"PRLP 2 => PL 976/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350846";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350846";"Parecer proferido em Plenário pelo relator, Dep. Capitão Alberto Neto (PL-AM), pela Comissão de Previdência, Assistência Social, Infância, Adolescência e Família, que conclui pela aprovação, na forma do Substitutivo.";"192";"PPP";"1";"";"PPP 1 CPASF => PL 976/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350847";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350847";"Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"870";"EMP";"1";"";"EMP 1 => PL 976/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350848";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350848";"Parecer proferido em Plenário pelo relator, Dep. Capitão Alberto Neto (PL-AM), pela Comissão de Finanças e Tributação, que conclui pela compatibilidade e adequação financeira e orçamentária do Projeto e do Substitutivo adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"192";"PPP";"1";"";"PPP 1 CFT => PL 976/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350849";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350849";"Parecer proferido em Plenário pelo relator, Dep. Capitão Alberto Neto (PL-AM), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto e do Substitutivo adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"192";"PPP";"1";"";"PPP 1 CCJC => PL 976/2022"
"2320213-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-51";"2023-03-09";"Aprovado o Substitutivo ao Projeto de Lei nº 976, de 2022, adotado pelo relator da Comissão de Previdência, Assistência Social, Infância, Adolescência e Família.";"2350862";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350862";"Requer o apensamento do Projeto de Lei nº 310, de 2023 ao Projeto de Lei nº 976, de 2022, por tratarem de matérias correlatas.";"304";"REQ";"542";"2023";"REQ 542/2023"
"2320213-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-54";"2023-03-09";"Aprovada a Redação Final assinada pelo relator Dep. Capitão Alberto Neto (PL-AM).";"2320326";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320326";"Requer a coautoria do Projeto de Lei nº 976/2022 que Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio";"313";"REQ";"612";"2022";"REQ 612/2022"
"2320213-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-54";"2023-03-09";"Aprovada a Redação Final assinada pelo relator Dep. Capitão Alberto Neto (PL-AM).";"2320453";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320453";"Requer a coautoria do Projeto de Lei nº 976 de 2022, que institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"313";"REQ";"627";"2022";"REQ 627/2022"
"2320213-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-54";"2023-03-09";"Aprovada a Redação Final assinada pelo relator Dep. Capitão Alberto Neto (PL-AM).";"2350686";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350686";"Requer regime de urgência para apreciação do PL 976/2022.";"392";"REQ";"522";"2023";"REQ 522/2023"
"2320213-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-54";"2023-03-09";"Aprovada a Redação Final assinada pelo relator Dep. Capitão Alberto Neto (PL-AM).";"2350824";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350824";"Institui pensão especial destinada às crianças e adolescentes filhas(os) de mães vítimas de feminicídio.";"891";"PRLP";"1";"";"PRLP 1 => PL 976/2022"
"2320213-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-54";"2023-03-09";"Aprovada a Redação Final assinada pelo relator Dep. Capitão Alberto Neto (PL-AM).";"2350833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350833";"Requer o apensamento do Projeto de Lei nº 929, de 2023, ao Projeto de Lei nº 976, de 2022, por tratarem de matérias correlatas";"304";"REQ";"532";"2023";"REQ 532/2023"
"2320213-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320213-54";"2023-03-09";"Aprovada a Redação Final assinada pelo relator Dep. Capitão Alberto Neto (PL-AM).";"2350835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350835";"Requer a desapensação do Projeto de Lei nº 976, de 2022, que tramita conjuntamente com o Projeto de Lei nº 3781, de 2021.";"305";"REQ";"533";"2023";"REQ 533/2023"
