"ano";"idLicitacao";"numItem";"numSubitem";"descricao";"especificacao";"unidade";"qtdLicitada";"vlrUnitarioEstimado";"qtdContratada";"vlrUnitarioContratado";"vlrTotalContratado";"fornecedorCpfCnpj";"fornecedorNome";"uriContrato";"numContrato";"anoContrato";"tipoContrato";"situacaoItem";"observacoes";"naturezaDespesa";"programaTrabalho";"codPTRES"
"2023";"19076";"3";"";"TERMINADOR ÓPTICO PARA 6 FIBRAS MULTIMODO E ACESSÓRIOS";"TERMINADOR ÓPTICO PARA 6 FIBRAS MULTIMODO // APLICAÇÃO: para utilização em sistemas de telecomunicações.  DESCRIÇÃO: 
- terminador óptico para acomodar e proteger as emendas ópticas;
- com capacidade para até 6 fibras ópticas;
- deve ser fornecido com o kit de fixação; 
- entradas de cabos protegidas por borracha tampão; 
- deve ser fornecido com as extensões ópticas Multimodo (MM) constituído por um par de fibras ópticas de diâmetros 50/125 micrômetros, conectorizadas e adaptadores tipo LC-Duplex/UPC (conector na cor azul);
- a caixa deve ser em chapa de aço ou alumínio; 
- tampa para fechamento em aço SAE de, no mínimo, 0,9 mm.  ACESSÓRIO(S): todos os necessários para a proteção e acomodação das fusões de transição entre o cabo óptico e as extensões ópticas; 6 protetores termorretráteis.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"PEÇA";"143";"194";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19076";"4";"";"QUADRO ELÉTRICO METÁLICO PARA COMANDO, SOBREPOR, 400X300MM";"QUADRO ELÉTRICO 01 // APLICAÇÃO: Para abrigar equipamentos em área externa  CARACTERÍSTICA(S): Quadro em aço carbono composto por caixa, porta e placa metálica para montagem de componentes de manobra e proteção. Dimensões (Altura x Largura x Profundidade): 400mmx300mmx200mm; Espessura mínima de chapa para caixa e porta: 20MSG (~ 0,95mm); Espessura mínima para placa de montagem: 18MSG (~1,3mm); Pintura eletroestática da caixa e da porta na cor cinza ou bege; Placa de montagem na cor laranja. Deve possuir fecho do tipo fenda, borracha de vedação para porta e grau de proteção IP mínimo 65 segundo a NBR60529. Abertura de porta mínima de 120°. Deve disponibilizar, em sua carcaça, terminais para aterramento tanto da caixa quanto da porta e da placa de montagem, se não houver continuidade elétrica entre essas partes. Atendimento aos requisitos da NBR IEC 62208 ou 61439.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo do material.  ACONDICIONAMENTO: Embalagem original de fábrica e/ou adequada, com identificação e quantidade do material.";"CONJUNTO";"108";"536";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19076";"5";"";"RACK PADRÃO 19 POLEGADAS TIPO COLUNA";"RACK PARA EQUIPAMENTOS DE INFORMÁTICA // CARACTERÍSTICA(S): - Rack aberto tipo coluna, padrão 19"", com fixação pelo piso com 4 (quatro) parafusos;
- espaço vertical interno de 44 U; 
- Base soleira;
- Colunas com furação para porca gaiola;
- Organizadores de cabos vertical duplo, com porta removível e abertura por pressão;
- Organizador de cabos superior;
- altura máxima, com a guia horizontal superior, de 2,30 m (dois metros e trinta centímetros);
- largura máxima, com guias verticais montadas, de 900 mm (novecentos milímetros);
- profundidade máxima, de 600 mm (seiscentos milímetros);
- com furos laterais que permitam a instalação de vários racks, um ao lado do outro, formando uma coluna contínua;
- com fechamento das portas das guias verticais por meio de fechos magnéticos;
- base reforçada em chapa de, no mínimo, 2,0 mm (dois milímetros) de espessura; 
- o restante das chapas utilizadas na construção do rack com bitolas de, no mínimo, 1,5 mm (um e meio milímetro);
- pintura em epóxi texturizada, cor preta;
- com uma guia horizontal na parte superior com área útil mínima de 22.500 mm² (vinte e dois mil e quinhentos milímetros quadrados), para permitir a passagem dos patch cords (cabos de passagem) no próprio rack ou entre racks;
- com guias verticais em cada lateral, com acesso frontal e traseiro, fabricadas em chapa de aço ou em ABS antichama com base metálica; 
- a área útil total nas guias verticais de cada lateral, deverá ser, no mínimo, de 32.000 mm² (trinta e dois mil milímetros quadrados);
- com kit de fixação;
- deverá ser produto de prateleira, constante em catálogo, fornecido sem adequações ou adaptações específicas para atender a esta especificação;
- apresentar catálogo/documentação do fabricante que comprove as características exigidas.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.";"UNIDADE";"2";"6204";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19086";"1";"";"REFRIGERADOR COM UMA PORTA";"REFRIGERADOR // MARCA(S)/MODELO(S) DE REFERÊNCIA:  CONSUL/CRA30FB; ELECTROLUX/RE31; ELECTROLUX/RDE33.  CARACTERÍSTICA(S): 
- com uma porta;
- dotado de congelador;
- capacidade interna total de armazenagem igual ou superior a 230 (duzentos e trinta) litros; 
- gaveta interna para legumes na parte inferior do refrigerador;
- com pelo menos duas prateleiras, além do tampo da gaveta de legumes e das prateleiras das portas;
- desprovido de dispenser de água;
- ajuste de temperatura do refrigerador com pelo menos três níveis;
- lâmpada(s) interna(s) para iluminação;
- com pés niveladores;
- com gás ecológico, isento de CFC.  MEDIDA(S):  dimensões máximas de 155 cm x 57 cm x 67 cm (altura x largura x profundidade).  COR(ES):  branca, preferencialmente.  TENSÃO:  220 VAC/60 Hz, direta (sem uso de transformador), com tomada compatível com o padrão brasileiro.  GARANTIA MÍNIMA: 12 (doze) meses contra defeito de fabricação a contar da data de aceitação definitiva.  ACONDICIONAMENTO:  embalagem original de fábrica, com identificação do material.  OBSERVAÇÃO(ÕES): 
- certificação pelo INMETRO/PROCEL com o padrão ""A"" de eficiência energética;
- acompanhado de uma cópia do manual técnico de operação em português.";"UNIDADE";"6";"1855";"6";"1751";"10506";"21.822.463/0001-09";"LICITOP COMERCIO E SERVIÇO EIRELI-";"";"";"";"";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19086";"2";"";"CAFETEIRA ELÉTRICA 10 LITROS";"CAFETEIRA ELÉTRICA, INOX, 10 LITROS // MARCA(S)/MODELO(S) DE REFERÊNCIA:  MARCHESONI/CF.2.102; CONSERCAF/C102.  CARACTERÍSTICA(S): 
- capacidade do depósito de café de, pelo menos, 10 litros; 
- visor de nível para os depósitos de água e café; 
- torneiras de eixo cônico de fácil controle de vazão;
- aquecimento por meio de resistências térmicas de imersão; 
- aquecimento do café em banho-maria;
- controle de temperatura regulável por meio de termostato (20 ºC a 120 °C, aproximadamente);
- dotada de suporte para coador com aro e tampa do depósito;
- proteção contra choques elétricos garantida por adequada proteção mecânica para os terminais elétricos da resistência elétrica e para os bornes do termostato.  MATERIAL(IS): aço inoxidável.  MEDIDA(S): 
- dimensões máximas de 85 cm x 40 cm x 40 cm (altura x largura x profundidade);
- a altura entre a base da cafeteira e as torneiras deve ser de, pelo menos, 15 cm.  POTÊNCIA:  elétrica entre 1200 W e 2200 W.  TENSÃO:  220 VAC/60 Hz, direta (sem uso de transformador), com tomada compatível com o padrão brasileiro.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO:  embalagem original de fábrica, com identificação do material.  OBSERVAÇÃO(ÕES):  acompanhado de uma cópia do manual técnico de operação em português.";"UNIDADE";"8";"1096";"8";"837";"6700";"48.937.226/0001-40";"SUPER MIL SOLUÇÕES INTEGRADAS LTDA";"";"";"";"";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19086";"3";"";"CAFETEIRA ELÉTRICA 6 LITROS";"CAFETEIRA ELÉTRICA, INOX, 6 LITROS // MARCA(S)/MODELO(S) DE REFERÊNCIA:  MARCHESONI/CF.2.602; CONSERCAF/C62.  CARACTERÍSTICA(S): 
- capacidade do depósito de café de, pelo menos, 6 litros; 
- visor de nível para os depósitos de água e de café; 
- torneiras de eixo cônico de fácil controle de vazão;
- aquecimento por meio de resistências térmicas de imersão; 
- aquecimento do café em banho-maria;
- controle de temperatura regulável por meio de termostato (20 ºC a 120 °C, aproximadamente);
- dotada de suporte para coador com aro e tampa do depósito;
- proteção contra choques elétricos garantida por adequada proteção mecânica para os terminais elétricos da resistência elétrica e para os bornes do termostato.  MATERIAL(IS):  aço inoxidável.  MEDIDA(S): 
- dimensões máximas de 67 cm x 40 cm x 40 cm (altura x largura x profundidade);
- a altura entre a base da cafeteira e as torneiras deve ser de, pelo menos, 15 cm.  POTÊNCIA:  elétrica entre 1200 W e 2200 W.  TENSÃO:  220 VAC/60 Hz, direta (sem uso de transformador), com tomada compatível com o padrão brasileiro.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO:  embalagem original de fábrica, com identificação do material.  OBSERVAÇÃO(ÕES):  acompanhado de uma cópia do manual técnico de operação em português.";"UNIDADE";"12";"1000";"12";"754";"9049";"48.937.226/0001-40";"SUPER MIL SOLUÇÕES INTEGRADAS LTDA";"";"";"";"";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19091";"1";"";"ARMÁRIO P/ LÍQUIDOS INFLAMÁVEIS.";"ARMÁRIO P/ LÍQUIDOS INFLAMÁVEIS. // MARCA(S)/MODELO(S) DE REFERÊNCIA: TEKIN/ STANDARD; REDENTOR/ 690504009/690505009.  APLICAÇÃO: Armazenar Líquidos Inflamáveis e Combustíveis   CARACTERÍSTICA(S): Armário vertical para inflamáveis com duas portas e fechadura; construído com chapa de aço; mínimo de 3 prateleiras reguláveis; deve atender a regulamentação de NR-20 da portaria 3214 e a NBR 17.505; deve possuir aberturas para ventilação; deve possuir bandeja para contenção de líquidos; possuir uma capacidade total mínima de 180 litros e máxima de 250 litros; possuir sistema de nivelamento dos pés e sistema de aterramento.   MEDIDA(S): Altura externa 2,0 metros, Largura externa 1 metro. Profundidade externa: 0,45 metros. Aceitando uma variação de até 10 cm para mais ou para menos em cada uma das dimensões   GARANTIA MÍNIMA: A garantia mínima solicitada deverá ser de 1 (um ano)   ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.  OBSERVAÇÃO(ÕES): O armário para líquidos inflamáveis deve ser industrializado.";"UNIDADE";"3";"8274";"3";"5864";"17592";"40.738.393/0001-50";"LICITACOES DO BRASIL LTDA-";"";"";"";"";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"19135";"1";"";"TESTE RÁPIDO IMUNOCROMATOGRÁFICO PARA DETERMINAÇÃO QUALITATIVA DE ANTÍGENO DE SARS-COV-2";"TESTE RÁPIDO IMUNOCROMATOGRÁFICO PARA DETERMINAÇÃO QUALITATIVA DE ANTÍGENO DE SARS-COV-2 // MARCA(S) DE REFERÊNCIA: ABBOT, MEDLEVENSOHN,ROCHE, ECO DIAGNÓSTICA,WONDFO, SUGENTECH.  DESCRIÇÃO: Teste rápido para determinação qualitativa de ANTÍGENOS do SARS-CoV- 2(vírus causador da COVID-19), utilizando a metodologia de  IMUNOCROMATOGRAFIA, em amostra humanas de SWAB da NASOFARINGE OU SWAB NASAL. Procedimento em única etapa para evitar risco de contaminação. Os testes a serem fornecidos devem apresentar SENSIBILIDADE  MÍNIMA DE 93% e ESPECIFICIDADE MÍNIMA DE 99% . A apresentação do DISPOSITIVO DE TESTE deverá  ser em CASSETE, Cada teste do kit deve apresentar embalagem individual; possuí registro na ANVISA.  FORMA DE APRESENTAÇÃO: O Kit deve conter todos os insumos necessários para a realização de cada teste. A embalagem deve conter o número de registro na ANVISA, Lote e Validade. Embalagem original do fabricante LACRADA. A APRESENTAÇÃO DO DISPOSITIVO TESTES DEVERÁ  SER EM CASSETE, COM EMBALAGEM INDÍVIDUAL PARA CADA TESTE DO KIT. A CAIXA CONTENDO OS TESTES DEVERÁ ESTÁ LACRADA PELO FABRICANTE.  PRAZO MÍNIMO DE VALIDADE: 12 meses, a partir da data da entrega do material.";"TESTE";"4800";"19";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19138";"1";"";"LOCAÇÃO DE GRADE DE PROTEÇÃO";"LOCAÇÃO DE GRADE DE PROTEÇÃO // APLICAÇÃO: isolamento de área e contenção de público em torno da Câmara dos Deputados, conforme o anexo ""Locais de instalação das grades de proteção"".   CARACTERÍSTICA(S): grade de contenção confeccionada em aço com moldura externa em tubo de, no mínimo, 1 ¼ de polegada. Altura de 1,10 m a 1,50 m. Base perpendicular à linha da grade de contenção, com, no mínimo, 40 cm de largura. Distância máxima entre as barras das grade internas: 18 cm. Barras das grades internas confeccionadas em tubo de, no mínimo, 3/4 de polegada. As grades deverão possuir sistema de encaixe que permita serem conectadas umas às outras, bem como serem fixadas ao solo com pino(s) e escoradas ao solo pelo lado oposto ao público (área interna do isolamento), com uma haste de ferro ou aço, conforme representação gráfica no anexo ""Representação Gráfica das Grades de Proteção"".  OBSERVAÇÃO(ÕES): As grades deverão ser montadas um dia antes dos eventos, e retiradas um dia depois, permanecendo no local por no mínimo 02 diárias.";"METRO";"40000";"4";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19161";"1";"1";"CARPETE TIPO 'TUFTING' COM PELO CORTADO NA COR VERDE";"CARPETE PELO CORTADO // MARCA(S) DE REFERÊNCIA: Belgotex, Avanti, Desso.  DESCRIÇÃO: Fornecimento de carpete com pelo de fio cortado, adequado para tráfego comercial pesado, com superfície homogênea e nivelada; os fios 100% em náilon devem ser previamente protegidos contra proliferação de ácaros e micróbios, desbotamento e impregnação de manchas e sujeiras.  CARACTERÍSTICA(S): Construção tufting, superfície veludo, confeccionado em  fio cortado e nivelado  100 %  em náilon, sobre base dublada 100% de polipropileno.  Espessura do pelo de 8 mm (+ ou - 10%), espessura total de 10 mm (+ ou - 10%). Propensão eletrostática menor que 3,5 KV. Inflamabilidade que atenda à norma americana ASTM 2859. Peso total 2200 g/m², peso do pelo 1200 g/m² aproximadamente. Largura da manta mínimo 3,00 m. Controle estático permanente. Para uso comercial pesado, adequado para tráfego intenso, com superfície homogênea e nivelada; os fios 100% náilon devem ser previamente tratados com protetor contra manchas e sujeiras, sobre base dublada. Tratamento com Scothgard ou outro impermeabilizante.  COR(ES): Verde - EXATAMENTE IDÊNTICA À DO CARPETE  EXISTENTE, conforme amostra a ser fornecida pela Câmara dos Deputados.   GARANTIA MÍNIMA: 5 (cinco) anos para o carpete e 1 (um) ano para o serviço, contados da data do recebimento definitivo.  ACONDICIONAMENTO: Rolos acondicionados em embalagem original de fábrica, com identificação do fabricante e da quantidade constante na embalagem.  OBSERVAÇÃO(ÕES): As características do produto em vista devem ser exatamente as descritas nessa especificação, a fim de preservar o padrão seguido em diversas áreas do Complexo Principal da Câmara dos Deputados. A cor e lote fornecidos no item 2 deve ser exatamente igual àquela fornecida no item 1. É obrigação da contratada apresentar, em até sete dias após a requisição de prestação de serviços";"METRO QUADRADO";"400";"354";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19161";"1";"2";"FORNECIMENTO E INSTALAÇAO DE CARPETE COM CONSTRUÇÃO ""TUFTING"" COM PELO CORTADO COR VERDE";"CARPETE COM CONSTRUÇÃO ""TUFTING"" COM PELO CORTADO COR VERDE // MARCA(S)/MODELO(S) DE REFERÊNCIA:  BEAULIEU DO BRASIL; AVANTI ; DESSO.  DESCRIÇÃO:  A contratada deverá remover o carpete existente e os resíduos aderidos a ele, descartando-os adequadamente (sem usar os depósitos de lixo pertencentes à Câmara dos Deputados); - em seguida, fazer a limpeza do local com aspirador de pó e regularizar o contrapiso com camada de nata de cimento, lixada após a pega, podendo, antes disso, corrigir irregularidades de maior tamanho com argamassa (cimento e areia, traço 1:5), devendo fazer a limpeza rigorosa do local com aspirador de pó.  - após o endurecimento do contrapiso, instalará o carpete em manta sobre ele, com adesivo de contato (sem toluol e resistente à água) em toda a sua extensão e, por fim, fará as junções das mantas de modo que as emendas entre elas resultem invisíveis, limpando e selando os fios das bordas e usando fita termofusível para evitar o desfiamento delas; - a remoção, a instalação e/ou a reinstalação de acessórios (rodapés, perfis, etc.) necessários à execução dos procedimentos descritos fazem parte do escopo do serviço; - a área em que for prestado o serviço deverá ser reconstituída.  CARACTERÍSTICA(S): Construção tufting, superfície veludo, confeccionado em  fio cortado e nivelado  100 %  em náilon, sobre base dublada 100% de polipropileno.  Espessura do pelo de 8 mm (+ ou - 10%), espessura total de 10 mm (+ ou - 10%). Propensão eletrostática menor que 3,5 KV. Inflamabilidade que atenda à norma americana ASTM 2859. Peso total 2200 g/m², peso do pelo 1200 g/m² aproximadamente. Largura da manta mínimo 3,00 m. Controle estático permanente. Para uso comercial pesado, adequado para tráfego intenso, com superfície homogênea e nivelada; os fios 100% náilon devem ser previamente tratados com protetor contra manchas e sujeiras, sobre base dublada. Tratamento com Scothgard ou outro impermeabilizante.  COR(ES): Verde - EXATAMENTE IDÊNTICA À DO CARPETE  EXISTENTE, conforme amostra a ser fornecida pela Câmara dos Deputados.   GARANTIA MÍNIMA: 5 (cinco) anos para o carpete e 1 (um) ano para o serviço, contados da data do recebimento definitivo.  ACONDICIONAMENTO: Rolos acondicionados em embalagem original de fábrica, com identificação do fabricante e da quantidade constante na embalagem.  OBSERVAÇÃO(ÕES): As características do produto em vista devem ser exatamente as descritas nessa especificação, a fim de preservar o padrão seguido em diversas áreas do Complexo Principal da Câmara dos Deputados. A cor e lote fornecidos no item 2 deve ser exatamente igual aquela fornecida no item 1. É obrigação da contratada apresentar, em até sete dias após a requisição de prestação de serviços, seu plano de trabalho com cronograma ao órgão responsável.";"METRO QUADRADO";"2000";"405";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
